n_train_catalysts,seed,mean_train_yield,test_mae
5.0,42.0,25.69611111111111,11.208939300411522
5.0,43.0,9.291296296296297,12.461117283950617
5.0,44.0,17.842314814814817,11.944454475308643
5.0,45.0,23.763148148148144,11.771940329218106
5.0,46.0,28.1375,13.232569444444445
5.0,47.0,30.454814814814817,17.29139849108368
5.0,48.0,17.414259259259257,8.918721021947874
5.0,49.0,15.742314814814815,12.414123628257888
5.0,50.0,22.522777777777776,11.349308127572014
5.0,51.0,13.79962962962963,8.387038066320143
5.0,52.0,21.046944444444442,13.510535751028806
5.0,53.0,26.530185185185182,13.841958676268863
5.0,54.0,18.776296296296294,8.670428326474623
5.0,55.0,11.578425925925927,12.393049125514402
5.0,56.0,18.347962962962963,11.979543724279837
5.0,57.0,19.269045412418905,10.706996533141112
5.0,58.0,14.497129629629628,10.118078446502057
5.0,59.0,16.195,12.409921296296297
5.0,60.0,22.08962962962963,10.663767832647462
5.0,61.0,20.293425925925927,12.300845078875174
5.0,62.0,26.63129629629629,11.824425411522633
5.0,63.0,25.25611111111111,9.97885133744856
5.0,64.0,21.85796296296296,11.752027949245543
5.0,65.0,17.576944444444443,8.228731995884774
5.0,66.0,17.99888888888889,10.087036008230452
5.0,67.0,25.644166666666667,13.056048611111112
5.0,68.0,16.748981481481483,9.741930041152264
5.0,69.0,10.027037037037038,11.908854252400548
5.0,70.0,17.409537037037037,11.554373542524006
5.0,71.0,17.543518518518518,12.616752400548696
5.0,72.0,23.26842592592593,11.794744598765433
5.0,73.0,11.915925925925926,9.943498971193415
5.0,74.0,13.555185185185184,10.857165637860083
5.0,75.0,13.36351851851852,11.710302297668038
5.0,76.0,17.568796296296295,9.13380495541838
5.0,77.0,20.020462962962963,10.04366520919067
5.0,78.0,20.400462962962962,9.83971450617284
5.0,79.0,19.04092592592593,10.8644188957476
5.0,80.0,19.653055555555554,11.49463348765432
5.0,81.0,21.157685185185183,13.01086325445816
5.0,82.0,15.505833333333337,10.688361111111112
5.0,83.0,22.32425925925926,12.341939300411523
5.0,84.0,14.280277777777778,11.279520061728396
5.0,85.0,11.130462962962962,7.350878515089163
5.0,86.0,19.48462962962963,11.495385802469135
5.0,87.0,15.11212962962963,12.760879972565156
5.0,88.0,19.10037037037037,12.20425720164609
5.0,89.0,16.780925925925928,11.131987654320985
5.0,90.0,19.14074074074074,10.257001028806583
5.0,91.0,17.07824074074074,8.960916066529492
5.0,92.0,21.863055555555555,14.533581275720163
5.0,93.0,17.488148148148145,11.388340192043895
5.0,94.0,22.10462962962963,11.942604595336077
5.0,95.0,16.957037037037036,13.39627949245542
5.0,96.0,17.405462962962964,12.69216565453828
5.0,97.0,22.270833333333332,14.308842592592594
5.0,98.0,24.198611111111113,13.733451646090536
5.0,99.0,14.985555555555555,10.34361522633745
10.0,0.0,17.497500000000002,9.219458333333332
10.0,1.0,19.99412037037037,13.043303883744857
10.0,2.0,11.564722222222223,15.337882973251029
10.0,3.0,13.84986111111111,11.839104166666669
10.0,4.0,18.030694444444446,12.748731987545675
10.0,5.0,16.97685185185185,13.21531635802469
10.0,6.0,17.54171296296296,12.639027263374487
10.0,7.0,20.30875,16.704361394163964
10.0,8.0,13.654583333333333,12.996590663580246
10.0,9.0,18.694675925925925,11.217253515089164
10.0,10.0,19.739953703703705,11.18437204218107
10.0,11.0,20.022592592592595,11.882454732510288
10.0,12.0,20.71097730430755,10.59989434837802
10.0,13.0,22.12351851851852,8.360095164609053
10.0,14.0,15.85449074074074,8.598229638203017
10.0,15.0,14.76199074074074,16.340904449588475
10.0,16.0,22.539490740740742,11.221378386488341
10.0,17.0,16.198194444444443,11.687443544238684
10.0,18.0,18.41712962962963,11.902352537722907
10.0,19.0,19.66,10.068287037037036
10.0,20.0,16.205694444444447,12.150859053497943
10.0,21.0,23.260324074074074,13.762274991426612
10.0,22.0,17.797916666666666,11.769193672839508
10.0,23.0,22.286435185185187,10.525612182784638
10.0,24.0,18.761944444444445,11.632788580246913
10.0,25.0,13.540138888888889,13.841682355967077
10.0,26.0,20.383009259259257,12.888441100823046
10.0,27.0,17.228287037037035,9.69869980281207
10.0,28.0,23.502824074074077,11.389205632716049
10.0,29.0,17.86472222222222,10.97059259259259
10.0,30.0,21.93162037037037,15.15733143344827
10.0,31.0,19.01726851851852,11.525602494855967
10.0,32.0,19.781759259259257,10.872088734567901
10.0,33.0,13.389861111111113,8.49161522633745
10.0,34.0,20.84574074074074,10.79089060356653
10.0,35.0,18.575,10.365393518518518
10.0,36.0,12.571329319129227,15.364462928653527
10.0,37.0,18.98263888888889,11.79703253600823
10.0,38.0,15.222453703703703,12.38578082133059
10.0,39.0,23.78351851851852,11.628876280170863
10.0,40.0,23.31273148148148,11.902599879972566
10.0,41.0,22.05166666666667,10.428441358024692
10.0,42.0,22.07384259259259,11.340773319615913
10.0,43.0,15.408796296296297,11.92505529835391
10.0,44.0,17.36962962962963,11.992150891632376
10.0,45.0,23.588472222222222,11.742270318930043
10.0,46.0,21.47810185185185,11.708379929698216
10.0,47.0,24.08814814814815,12.466900548696847
10.0,48.0,19.654537037037038,9.228765346364883
10.0,49.0,16.328055555555554,12.39941049382716
