seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight
25,316,68228,2160,0.0660190557182001,0.8062066255507659,0.0284113184902541,0.0542265648512489,0.3184186037414064,0.0646945436833464,0.1025225714246289,350,0.02,6,0.9,0.8,0.5,0.5,0.0,3
11,316,68235,2153,0.0656963353258399,0.930391748394048,0.0110783688798948,0.0327977046807068,-0.2584930527430809,0.0361013889541956,0.0494042137079351,350,0.05,10,0.9,0.8,0.5,1.0,0.0,3
7,316,68234,2154,0.0662991227455516,0.9058317627733692,0.0143310560092085,0.0381529738614055,0.2917986386565211,0.0405450238635342,0.0585124453001151,100,0.1,10,0.7,0.8,0.5,2.0,0.0,2
5,316,68228,2160,0.0660923869369218,0.8654271174275578,0.0199578371852745,0.0449094891498791,0.5041223330186063,0.0653037212589292,0.0960844951883985,350,0.05,6,0.9,0.8,0.5,0.5,0.0,3
18,316,68228,2160,0.0641855485414575,0.8637970995379477,0.0213038560177583,0.0455954637774011,0.2710602253683155,0.0520166042385542,0.0889200182560313,700,0.02,6,0.7,0.8,0.5,0.5,0.0,1
4,316,68228,2160,0.0640981467055341,0.863446087009774,0.0206177836558414,0.0448881753406922,0.3143735763891682,0.097776426717948,0.1359084632141831,700,0.02,6,0.7,0.8,0.0,2.0,0.0,2
21,316,68235,2153,0.0655580144193566,0.8906825304634959,0.0167963711153901,0.0407199805747852,0.5173455102453832,0.0560074441886027,0.0846658770770974,700,0.05,6,0.7,0.8,0.5,0.5,0.0,1
24,316,68228,2160,0.065874047710998,0.8028406210536159,0.0289956570462413,0.0549520034134823,0.5237374817117477,0.0524383211962731,0.0707140229683698,350,0.02,6,0.7,0.8,0.5,1.0,0.0,3
28,316,68228,2160,0.0664345655938628,0.8555853308967791,0.0221041691745781,0.0472414879444923,0.4232708010145667,0.0361802360610784,0.0520720986775647,700,0.02,6,0.7,0.8,0.5,0.5,0.0,1
2,316,68228,2160,0.0688712418972335,0.8580826849358333,0.0216815960114634,0.0465003269715758,0.5905626943673983,0.0517785321936273,0.073767128641283,700,0.02,6,0.7,0.8,0.0,2.0,0.0,3
14,316,68231,2157,0.0647255601915082,0.8053447402840956,0.0277733263896766,0.0535938023950444,0.4834499827017851,0.0824953821733514,0.1178332620173201,350,0.02,6,0.7,0.8,0.5,1.0,0.0,3
29,316,68228,2160,0.064433970541975,0.8932808713524479,0.0155867675200548,0.0399772514177856,0.5835194260071506,0.0594492668908198,0.0923686946923677,350,0.02,10,0.7,0.8,0.5,1.0,0.0,3
17,316,68228,2160,0.064060675899716,0.8749784728376317,0.0192213572342605,0.0426337697353998,0.4132679251496002,0.0940477657195819,0.1291470683348123,350,0.05,6,0.7,0.8,0.0,1.0,0.0,3
16,316,68228,2160,0.0651315045457006,0.8105781462001369,0.0276633727770055,0.0532110683619788,0.4277075901200491,0.0724170823064487,0.1122306032382548,350,0.02,6,0.9,0.8,0.5,2.0,0.0,1
6,316,68228,2160,0.0660047118980281,0.922052863828003,0.0117724817512589,0.0343871848543145,0.4769568946459036,0.0554350061268635,0.0899811498327592,700,0.02,10,0.9,0.8,0.5,0.5,0.0,3
