model_type,feature_set,augmentation,n_train_catalysts,n_val_catalysts,n_test_catalysts,seed,r2,mae,mse,training_time,val_loss_0,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6,val_loss_7,val_loss_8,val_loss_9,val_loss_10,val_loss_11,val_loss_12,val_loss_13,val_loss_14,val_loss_15,val_loss_16,val_loss_17,val_loss_18,val_loss_19,val_loss_20,val_loss_21,val_loss_22,val_loss_23,val_loss_24,mae_0,mae_1,mae_2,mae_3,mae_4,mae_5,mae_6,mae_7,mae_8,mae_9,mae_10,mae_11,mae_12,mae_13,mae_14,mae_15,mae_16,mae_17,mae_18,mae_19,mae_20,mae_21,mae_22,mae_23,mae_24,mse_0,mse_1,mse_2,mse_3,mse_4,mse_5,mse_6,mse_7,mse_8,mse_9,mse_10,mse_11,mse_12,mse_13,mse_14,mse_15,mse_16,mse_17,mse_18,mse_19,mse_20,mse_21,mse_22,mse_23,mse_24,r2_0,r2_1,r2_2,r2_3,r2_4,r2_5,r2_6,r2_7,r2_8,r2_9,r2_10,r2_11,r2_12,r2_13,r2_14,r2_15,r2_16,r2_17,r2_18,r2_19,r2_20,r2_21,r2_22,r2_23,r2_24,timing_0,timing_1,timing_2,timing_3,timing_4,timing_5,timing_6,timing_7,timing_8,timing_9,timing_10,timing_11,timing_12,timing_13,timing_14,timing_15,timing_16,timing_17,timing_18,timing_19,timing_20,timing_21,timing_22,timing_23,timing_24
neural_network,base+atom_numbers+support,no,39,10,10,245,0.45216584,1.7019504,5.5847487,113.56686091423,9.12307484944662,5.04786888758342,7.30311398506165,6.40105714797974,16.6997148513794,16.0724024772644,6.10491744677226,5.74075651168823,14.4021606445313,9.79644457499186,20.3066951751709,6.07329014937083,20.8579662322998,7.59833207130432,17.2703687349955,9.47019100189209,16.8985754648844,24.7103697458903,19.5601768493652,19.3866797447205,23.9211496353149,15.2732224464417,15.4865353902181,19.8073587417603,12.5550781885783,1.928062,1.7019504,1.6726378,1.7515899,2.5036013,2.5526364,1.6488272,1.7836521,2.8094337,1.7805535,3.325715,1.6855916,2.795954,1.704234,3.3863304,1.712094,3.31165,2.6299548,3.327046,2.5225415,2.506381,2.5537634,2.8821626,2.7728014,2.6319413,7.1501746,5.5847487,5.4188023,5.867968,11.493889,12.359525,5.394218,6.711688,14.67401,6.808781,20.28117,5.587391,14.354912,5.5238767,20.219278,5.617725,19.280903,12.902031,19.84973,11.659198,11.6922035,12.241196,15.26864,14.527387,12.926778,0.29860592,0.45216584,0.4684443,0.42438352,-0.12748933,-0.21240366,0.47085595,0.34161913,-0.43944228,0.33209485,-0.9894749,0.45190668,-0.40814042,0.4581371,-0.98340356,0.44893104,-0.89135396,-0.2656206,-0.94715273,-0.14370525,-0.14694297,-0.20079613,-0.49777234,-0.42505932,-0.26804817,135.088892698288,113.56686091423,16.8961374759674,51.0578882694244,110.335045814514,51.6775374412537,54.5676598548889,213.203361749649,5.69855308532715,138.439883232117,83.5354166030884,25.7758548259735,104.301040410995,124.272273302078,1.09178900718689,16.1406869888306,6.0489490032196,103.571261644363,5.82379817962647,105.753533601761,111.640527009964,115.854089021683,24.3232674598694,104.604535341263,35.9067285060883
neural_network,base+atom_numbers+support,no,39,10,10,258,0.368681,2.2786407,10.330663,120.939235210419,5.76209707260132,5.04021348953247,12.0428107579549,13.434628200531,10.553339322408,4.90766639709473,12.4297135353088,9.26195939381917,11.4659102757772,5.40269502003988,13.5726460456848,11.1185185114543,44.630375289917,11.8448714256287,5.98311059474945,7.32483259836833,11.689262231191,10.8161475658417,19.121639251709,5.10203949610392,5.28462409973145,12.2455906867981,9.79383595784505,5.62873377799988,5.24434367815654,2.1268203,2.295004,4.9116435,5.071388,4.887642,2.2786407,4.884932,1.9466802,5.04794,2.134789,5.0356236,4.7811284,3.498871,4.719451,2.0311406,2.4860606,4.986086,5.380051,2.4929774,1.9165652,2.146285,5.131945,4.871509,1.8808022,1.9550985,9.343821,10.508589,39.704414,41.628853,38.9749,10.330663,39.328587,7.862115,41.121338,9.078022,40.924282,38.42973,19.330645,37.19393,7.8755994,12.021932,40.422226,45.786007,10.979363,7.433851,8.880721,42.31777,39.8006,6.9704237,7.657751,0.4289881,0.35780776,-1.4263835,-1.5439882,-1.3818021,0.368681,-1.4034164,0.51953685,-1.5129735,0.44523138,-1.5009313,-1.3484862,-0.18131852,-1.272965,0.5187128,0.26532555,-1.4702499,-1.7980368,0.32903808,0.54570866,0.45728862,-1.5860889,-1.4322615,0.5740292,0.5320258,58.3855350017548,17.0698461532593,12.8319010734558,49.1095461845398,8.58411002159119,120.939235210419,90.5610010623932,47.1652290821075,13.0269327163696,112.978727579117,7.29199290275574,13.3620669841766,1.39021492004395,8.8124692440033,99.7052307128906,24.9418053627014,14.4571094512939,6.46196103096008,128.945667505264,17.4854834079742,42.1947367191315,14.5588803291321,32.7441165447235,324.619358778,115.687821626663
neural_network,base+atom_numbers+support,no,39,10,10,253,-0.030395508,2.8480966,15.9492655,163.647466421127,5.15986410776774,5.90873066584269,6.76732603708903,7.74207655588786,6.65758576393128,5.08601522445679,5.67834553718567,6.39773575464885,4.70898189544678,4.89058454831441,6.29896821975708,5.55300577481588,5.44651484489441,5.4718355178833,5.68973994255066,6.68612575531006,5.73237042427063,4.97237482070923,7.7283894220988,5.08562199274699,6.10140959421794,4.96534744898478,8.49449284871419,4.97832798957825,5.2862455368042,2.6708343,2.666903,2.7336404,2.829622,2.919945,2.6053698,2.5701745,2.8057246,2.8480966,2.4382343,2.5855792,2.561885,2.480364,2.6084323,2.6305099,2.6106029,2.712789,2.5900018,3.167692,2.591012,2.5816417,2.8159769,3.1341436,2.5639315,2.5732684,12.047735,12.304143,13.075099,13.016741,13.341904,12.053866,11.337869,15.256671,15.9492655,10.4762535,11.698385,11.615509,10.551752,11.767517,11.661996,11.636265,12.428712,11.603472,15.44724,11.354576,11.92355,15.767061,17.018576,11.324958,11.431261,0.22166121,0.20509607,0.15528882,0.15905899,0.13805199,0.22126508,0.2675218,0.014349222,-0.030395508,0.3231861,0.2442308,0.24958497,0.31830853,0.23976451,0.24658173,0.24824405,0.19704837,0.25036263,0.0020375848,0.26644242,0.22968411,-0.018624306,-0.09947789,0.2683559,0.26148826,50.7125720977783,111.234180450439,110.990527868271,13.4867563247681,114.315948486328,23.5996077060699,125.586013555527,139.029963493347,163.647466421127,36.8676397800446,71.854748249054,39.3243033885956,36.9320759773254,22.6624653339386,37.4951868057251,112.249499320984,2.01843953132629,37.7732698917389,10.8232152462006,51.3434705734253,59.1093301773071,190.670557022095,1.31025743484497,70.9656221866608,124.653233289719
neural_network,base+atom_numbers+support,no,39,10,10,236,0.47690976,1.9788054,6.764113,23.1227610111237,6.0252054532369,7.95752191543579,6.46280827522278,6.34645528793335,6.56321768760681,6.64966742197673,6.64040168126424,5.79607448577881,6.65427279472351,7.6161101659139,10.36475481987,8.11027736663818,7.80593776702881,7.9262713432312,10.5126996994019,8.83407640457153,8.98464088439942,7.07678537368774,6.43569628397624,6.17538563410441,10.051079750061,6.05353226661682,9.93461608886719,8.80075435638428,8.7788610458374,1.9754555,2.0098622,2.0153809,2.025796,1.9987173,2.01534,1.9680496,1.9788054,2.0128183,2.100958,2.1674464,2.0207481,1.9791979,2.0368164,2.3137636,2.046526,2.1976597,2.1519198,2.0378177,1.9959805,2.102568,2.0194647,2.055487,2.2190137,2.155911,6.9027452,6.824893,6.866294,6.9225535,6.78821,7.0701146,6.821715,6.764113,6.971861,7.4212203,7.6892996,6.8868184,6.7858524,7.0974917,9.138536,7.100198,7.69035,8.200339,6.8306246,6.749254,7.621595,6.9479403,7.034632,7.788891,7.7303333,0.46618885,0.47220945,0.4690078,0.464657,0.47504628,0.4532457,0.4724552,0.47690976,0.46084392,0.42609358,0.40536213,0.46742058,0.47522855,0.45112854,0.29328805,0.4509192,0.4052809,0.3658418,0.47176617,0.47805882,0.41059798,0.4626938,0.45598966,0.39766043,0.4021889,130.791168689728,56.8463101387024,272.913442611694,229.578231334686,106.222249507904,104.440452337265,41.3787858486176,23.1227610111237,141.63489484787,33.1433572769165,12.1925919055939,127.514667510986,52.9775447845459,57.8022470474243,121.508929491043,118.68238067627,119.113714694977,27.8706889152527,29.3882975578308,109.98567199707,115.330029964447,134.497168779373,18.0247218608856,119.110032081604,49.693238735199
neural_network,base+atom_numbers+support,no,39,10,10,240,0.12207514,2.457934,11.683235,69.7411649227142,5.47088088989258,4.5284040927887,4.33973793983459,4.05841302871704,4.86260080337524,3.76439038912455,4.60147372881572,5.10202737649282,4.23422775268555,4.61330437660217,4.66961359977722,3.87537097930908,3.63042950630188,4.293718957901,4.01253827412923,4.62791976928711,4.29735350608826,4.33162681261698,3.8750385761261,5.03892910480499,3.74574605623881,4.88907499313355,4.51605923175812,4.73646249771118,3.94856921831767,3.1552694,2.4396365,2.0572393,2.9384446,2.0670533,2.2707822,2.5558958,2.0895498,2.2589643,2.3033826,2.4958248,1.9937762,2.457934,2.0368776,2.1493096,2.136202,2.244857,2.4530447,2.3829527,2.0826092,2.517813,2.353288,2.009976,3.3325472,2.0029998,17.14193,10.043951,6.8927994,17.166693,7.322825,9.051318,11.73274,7.687288,8.010625,8.660485,10.923636,6.446859,11.683235,6.872411,7.598104,7.2990828,8.285493,9.41002,10.163134,7.663705,12.446021,9.235102,6.8327703,27.501194,6.563937,-0.28811288,0.2452575,0.48204756,-0.28997374,0.44973373,0.31984782,0.118355155,0.42234653,0.3980497,0.34921658,0.17915434,0.5155573,0.12207514,0.4835797,0.42904818,0.45151782,0.37739503,0.2928936,0.2363016,0.42411864,0.064756334,0.30603766,0.48655838,-1.0665493,0.5067596,29.9673163890839,288.876692771912,36.522613286972,19.2710022926331,23.1966009140015,128.441482782364,121.891716957092,115.573067426682,97.1043734550476,230.432634353638,39.9392714500427,167.894576787949,69.7411649227142,69.9723801612854,124.196805238724,27.3822581768036,41.8838448524475,85.1716969013214,40.9843316078186,47.9689357280731,63.2331399917603,68.7170686721802,159.400373458862,93.6862819194794,31.0702707767487
neural_network,base+atom_numbers+support,no,39,10,10,250,-1.5582204,2.976824,25.208986,37.4083869457245,8.42324241002401,9.27542940775553,7.71554765701294,9.01139831542969,8.32067346572876,9.09434375762939,10.1179478645325,12.0845453262329,13.3962421417236,9.74405403137207,8.36910692850749,8.61700169245402,9.54514884948731,6.00820795694987,7.33338527679443,7.41969790458679,8.05643049875895,10.0425145626068,10.9100361824036,9.02030070622762,13.3129768371582,7.47800211906433,13.7453867594401,9.6214035987854,7.57811546325684,3.205974,3.2838767,3.2759337,3.190681,3.7157898,3.2155406,3.391719,2.983959,3.5687103,1.9514042,2.7713299,2.984999,2.9836552,2.976824,2.0129743,2.5495293,2.8353434,2.557079,2.311474,2.9188254,3.167632,1.7696297,3.3327606,2.3090794,2.829266,25.720528,31.352697,32.98014,27.99249,45.332973,26.168377,36.200714,19.457785,33.65703,5.8865514,15.889735,20.5436,20.906784,25.208986,6.56058,13.271705,17.636978,12.83174,8.34856,19.190962,23.498716,5.249306,26.397234,9.904086,17.320768,-1.6101317,-2.1816874,-2.3468409,-1.8406918,-3.6004124,-1.6555798,-2.6736662,-0.97458565,-2.4155316,0.40262985,-0.61249816,-1.0847747,-1.1216307,-1.5582204,0.3342291,-0.34681916,-0.7898091,-0.30217135,0.15278399,-0.9475082,-1.3846612,0.46729785,-1.6788042,-0.005071521,-0.7577201,68.5109887123108,58.2470426559448,53.8050112724304,148.584127426147,33.4492855072022,44.4880683422089,33.3826036453247,157.457012414932,142.033601760864,41.4773569107056,24.0274193286896,123.253330945969,29.755752325058,37.4083869457245,14.0494916439056,62.076780796051,26.1658692359924,46.8615067005158,167.025737524033,53.632572889328,132.135641098022,134.249985218048,125.750589132309,153.311322927475,147.640694379807
neural_network,base+atom_numbers+support,no,39,10,10,244,0.2109654,2.2922344,8.887293,27.239622592926,5.0741331577301,6.76427087783813,4.6094126701355,8.79685958226522,5.16280193328857,4.04697521527608,4.85942761103312,6.75264720916748,5.90110297203064,6.06564013163249,6.28755617141724,4.78667850494385,4.63567457199097,4.7008007367452,5.8433674176534,4.62206649780273,8.7745000521342,4.46248563130697,5.03903834025065,5.11639537811279,4.53367765744527,4.9194993019104,4.81271084149679,5.39377609888713,5.58560953140259,2.1844292,2.1764944,1.984656,2.260545,2.77,2.2922344,2.012193,2.3627312,3.0213912,1.8412894,2.346124,3.2168403,1.9338487,3.8419678,1.9888229,1.9279523,2.6716156,1.960368,2.15123,2.1578777,2.1865396,2.4070935,2.7315142,2.338339,2.1725557,7.8825684,7.608916,6.8009877,9.879837,12.609284,8.887293,6.679029,10.580898,14.623346,6.035522,8.97692,26.7099,6.324032,45.614174,6.667889,6.3420005,13.915939,6.4837594,7.4412556,8.089015,7.897555,9.342674,12.904841,9.102022,7.77235,0.3001672,0.3244627,0.39619243,0.12284505,-0.11948168,0.2109654,0.4070202,0.06060314,-0.29829478,0.46415228,0.20300806,-1.3713672,0.43853766,-3.0497332,0.40800923,0.4369424,-0.2354896,0.4243567,0.33934796,0.28183842,0.29883665,0.17053556,-0.14572191,0.19190127,0.30995262,41.9633479118347,17.1081969738007,21.2034323215485,189.879915714264,163.992617607117,27.239622592926,109.094298124313,170.422738552094,80.4776060581207,17.1576280593872,20.990288734436,19.0174612998962,73.1836185455322,115.053420543671,85.3348627090454,60.997318983078,49.6766891479492,68.1693508625031,57.5568730831146,136.245370149612,50.2034618854523,382.173618078232,37.7443056106567,125.293262958527,114.412223339081
neural_network,base+atom_numbers+support,no,39,10,10,262,0.4382308,2.023781,7.1742597,82.3114595413208,23.5929406483968,16.8714296023051,21.3482195536296,15.3402564048767,10.1551199436188,16.3199650446574,11.8768235842387,11.7777999242147,16.1625130653381,18.7498861312866,16.4754101435343,17.4535952091217,16.3458568572998,15.6849585533142,21.5070759455363,13.1636187235514,10.6657615661621,23.5007187525431,11.1441507339478,20.1303174972534,16.1544626235962,21.3839054107666,15.2443801879883,13.5709244728088,16.9421917597453,2.601901,1.969397,1.9056039,1.8854074,2.023781,1.9411137,2.0223365,2.0594277,1.9135159,2.2902505,1.9235393,1.9328412,1.9212021,1.8816233,1.9507202,2.0233407,1.9188716,1.9588318,2.0238497,2.068207,1.9135349,1.9120501,2.152916,1.8244792,1.8686209,12.025364,6.927906,6.7215223,6.763915,7.1742597,6.8485355,7.2297335,7.4734244,6.810474,11.360155,6.7252574,7.0105715,6.8324795,6.752163,7.156099,7.270031,6.8210883,7.2346034,7.184031,8.634726,6.777937,6.7090063,7.520391,6.0458035,6.432179,0.058372736,0.45752114,0.4736817,0.4703622,0.4382308,0.46373612,0.433887,0.41480517,0.46671647,0.11046082,0.47338927,0.4510482,0.46499342,0.47128242,0.43965286,0.4307316,0.46588534,0.4335057,0.43746567,0.3238713,0.46926427,0.47466177,0.4111275,0.52659285,0.49633825,5.87860584259033,107.449400424957,41.6656847000122,30.7441222667694,82.3114595413208,35.4157657623291,142.411969423294,40.5536479949951,29.079728603363,37.3910346031189,53.1408834457398,80.2229888439179,43.7233169078827,22.2441182136536,19.9016268253326,32.9119048118591,39.4532830715179,143.135974168777,100.474970340729,23.8370616436005,24.8447346687317,35.0272209644318,36.0069885253906,75.0978875160217,80.9701437950134
neural_network,base+atom_numbers+support,no,39,10,10,261,0.13169295,1.9705125,7.674774,39.8262295722961,4.10598027706146,4.14859790802002,3.8878626426061,4.08769445419312,4.16595809459686,4.54296591281891,4.48587036132813,3.78106904029846,5.0548974275589,3.94592889149984,3.61698420842489,3.6652604341507,5.65469960371653,3.71445178985596,4.65627839565277,4.60876361529032,4.19820120334625,4.20427055358887,5.57932333946228,4.05024665594101,4.31202685832977,4.44678618907929,3.62559886773427,3.78234777847926,4.53029644489288,1.7835277,1.5513818,1.8229257,2.2278137,2.0192456,1.8611423,1.8529506,1.6534069,1.8395691,1.6297139,1.9705125,1.9098558,1.479663,1.9415826,1.7538984,2.404031,1.9524304,1.8049569,1.9568337,1.5824988,1.4768467,1.9689842,2.0819867,1.694753,2.1637545,5.750577,4.7459383,6.1906457,10.271754,8.078564,6.6165953,6.326654,4.6566405,5.9105186,5.0802174,7.674774,6.876503,4.4069066,7.255647,5.6906548,8.860077,7.162594,5.797706,6.804049,4.8586555,4.2997923,7.1118307,9.194902,5.461613,7.619363,0.34939235,0.46305496,0.29960394,-0.16212368,0.086009085,0.25141293,0.28421628,0.47315788,0.33129686,0.4252354,0.13169295,0.22200757,0.5014123,0.17911202,0.3561718,-0.0024095774,0.18963987,0.3440603,0.23020482,0.45030236,0.5135309,0.19538307,-0.04029107,0.38208508,0.13796198,114.146353244782,26.9660491943359,23.6488475799561,90.6804075241089,28.4370679855347,33.5497193336487,117.04306602478,56.5706601142883,111.996602773666,94.7548186779022,39.8262295722961,27.2941253185272,21.0182921886444,75.1272804737091,17.0367140769959,20.376603603363,20.4150431156158,68.6584439277649,40.5441927909851,30.5851602554321,134.8707010746,66.0025634765625,93.0712413787842,25.6278555393219,20.9061753749847
neural_network,base+atom_numbers+support,no,39,10,10,248,0.5850819,1.5517856,4.169702,43.4737918376923,4.47443373998006,4.8550029595693,4.27333458264669,5.76221752166748,5.44618060588837,5.65077188014984,7.31429115931193,4.43341263135274,4.68946353594462,5.32956703503927,5.29908480644226,5.34280695915222,4.51365337371826,4.93822994232178,4.09610398610433,4.58048550287883,4.79387466112773,4.58008440335592,4.57151718934377,4.39030043284098,4.70783758163452,5.84996430079142,6.74393739700317,4.67212944030762,4.88677830696106,1.670912,1.7841918,1.5810568,1.6521848,1.8960536,1.6080118,1.8773743,1.6391356,1.7642626,1.5704373,2.4467967,1.7441391,1.549636,1.5562737,1.5517856,1.5749664,1.9700711,1.6803229,1.5034614,1.7352977,1.5829897,1.603784,2.7346213,1.6400685,1.5356714,4.6584625,6.528447,4.368269,4.9405375,5.947419,4.827642,6.4275618,4.50336,5.257711,4.899266,19.336868,4.9988074,4.2168536,4.27401,4.169702,4.6790075,6.3838716,4.669773,4.2037425,4.840678,4.40255,4.518478,16.679699,4.485504,4.212394,0.53644633,0.3503682,0.5653229,0.5083777,0.408185,0.51961166,0.3604071,0.55188036,0.47681648,0.51248455,-0.9241704,0.5025794,0.58038986,0.5747024,0.5850819,0.534402,0.36475462,0.5353209,0.5816946,0.5183145,0.56191164,0.55037594,-0.6597611,0.5536571,0.5808337,177.048257350922,297.537807703018,103.642222881317,111.694230318069,11.3992681503296,123.400634050369,20.429575920105,46.7626955509186,26.9794459342957,41.0900876522064,167.952877998352,125.808652639389,122.294632673264,54.1436169147491,43.4737918376923,101.634081125259,13.9745688438416,55.3318676948547,30.6300027370453,72.4054296016693,108.731240510941,103.366146326065,188.974411010742,139.177292108536,64.2890031337738
neural_network,base+atom_numbers+support,no,39,10,10,238,0.404445,2.5640018,10.756348,129.284663200378,3.87042050361633,4.9934382836024,3.42099118232727,5.26128951708476,3.8110902706782,4.24701347351074,3.90323939323425,5.62781705856323,4.6976283788681,3.55442110697428,3.95540483792623,5.7072811126709,3.38130299250285,3.59236506621043,3.78808104991913,3.8617644071579,3.34905958175659,3.93766713142395,3.84134721755982,3.77450838088989,5.19618646303813,3.90123627185822,3.74225799242655,3.54059584935506,4.35334105491638,2.4536197,3.1721692,2.3187714,3.0410135,2.4932206,2.1358097,2.6357033,3.7533393,2.9301324,2.4449573,3.0611904,3.1938803,2.3988032,2.2362828,2.268495,2.085011,2.5640018,2.5092354,2.5018532,2.579382,2.973892,3.0562148,2.916121,2.3971462,2.3203735,9.927614,19.69451,9.255217,15.377915,10.960173,7.9862432,12.773237,30.974964,16.339163,9.67821,15.046787,16.78793,9.662927,7.8839726,8.927284,7.604673,10.756348,11.276821,11.458925,12.012519,17.123518,18.864225,13.291704,9.183507,9.371553,0.45033014,-0.09044111,0.48755926,0.1485591,0.39315963,0.5578195,0.29277432,-0.7150148,0.095336914,0.46413904,0.16689289,0.070489764,0.46498525,0.563482,0.50571615,0.5789462,0.404445,0.37562752,0.3655448,0.33489358,0.05190897,-0.04447019,0.2640679,0.49152964,0.48111796,29.6567499637604,150.20848107338,41.137660741806,141.46398639679,39.7363593578339,39.5633325576782,57.4500784873962,164.320771694183,29.6332318782806,24.1376876831055,238.910897254944,19.4523603916168,165.556090116501,33.698171377182,107.295785665512,304.20358133316,129.284663200378,59.3411726951599,60.8207492828369,156.48442697525,35.2062106132507,162.175497293472,113.458837032318,174.905609607697,172.346867084503
neural_network,base+atom_numbers+support,no,39,10,10,242,-0.0089969635,2.1393476,8.240229,140.386613845825,5.96149997711182,6.84496442476908,6.50957136154175,6.35588593482971,7.16863126754761,6.15489454269409,5.54512224197388,5.9602520942688,6.78204647699992,6.85921392440796,7.02079264322917,6.16393508911133,6.40377489725749,5.95298352241516,5.91427626609802,7.4611542224884,5.92207102775574,6.61679331461589,6.29768495559692,5.88039565086365,6.10474648475647,5.80244731903076,6.47459373474121,6.61394166946411,6.84795578320821,2.040054,1.8120149,1.6996722,1.7054605,1.8785286,2.089021,2.1393476,1.7350078,1.6456909,1.8978412,1.8426098,1.7567483,2.3766792,1.8216387,2.9935424,2.12221,2.0273972,2.3199403,2.5532672,2.206697,2.1676092,1.7425134,1.7784294,2.5365078,1.9499358,7.2933106,5.8855996,4.5172925,4.632439,5.604325,7.3895717,8.240229,5.072463,4.2611713,5.983291,5.690922,4.7944913,11.793025,5.6409388,23.200447,7.8357763,7.1247025,10.34395,11.942214,9.985084,9.265507,5.118681,4.9171495,15.0956745,5.962225,0.10695094,0.2793219,0.446868,0.43276852,0.31376338,0.095164,-0.0089969635,0.3788886,0.4782294,0.2673598,0.30315977,0.4129256,-0.44402862,0.3092801,-1.840841,0.040527225,0.12759662,-0.26659274,-0.4622965,-0.22265053,-0.13453984,0.37322932,0.39790636,-0.8484305,0.2699393,51.8786211013794,18.6992259025574,57.1926989555359,32.2030720710754,137.818290948868,31.1942934989929,140.386613845825,82.5408227443695,115.355263710022,157.542061805725,116.812763690948,126.20002245903,289.943742036819,289.013171434402,23.9741666316986,135.327001333237,30.5774304866791,267.242644548416,18.8079075813293,87.6953001022339,40.485915184021,93.1358144283295,57.9040699005127,43.196676492691,42.9292633533478
neural_network,base+atom_numbers+support,no,39,10,10,246,0.30724144,2.5472887,11.271604,130.202034473419,5.22777803738912,5.63179135322571,4.82355753580729,5.77721524238586,5.18314655621847,5.04626548290253,4.87062239646912,3.85341322422028,4.77288428942363,4.83877420425415,4.19674054781596,4.53779904047648,4.77234311898549,4.44962231318156,5.01546549797058,4.64341553052266,3.77086436748505,5.45107356707255,6.40180864334107,5.38319691022237,5.27821358044942,6.17309651374817,4.8394947052002,4.22826186815898,5.12335000038147,2.3732502,2.3915248,2.375029,2.5356812,2.3937888,2.4700937,2.4161997,2.4262226,2.332029,2.3640988,2.396198,2.6194763,2.660399,2.501647,2.406289,2.4624407,2.5472887,2.4090989,2.4524565,2.4724517,2.3751998,2.406541,2.4449406,2.409002,2.3752992,9.601344,9.659394,10.248803,10.895958,9.470271,10.418877,9.864093,11.009031,9.424939,9.8751335,9.880621,11.617484,12.703103,11.025246,9.879664,10.787849,11.271604,9.736193,10.190904,10.34141,9.446519,9.803416,10.00974,10.512737,9.608472,0.40989643,0.40632868,0.3701033,0.33032882,0.4179523,0.3596505,0.39374775,0.32337928,0.4207384,0.3930692,0.39273196,0.28598344,0.21926075,0.3223827,0.3927908,0.33697325,0.30724144,0.4016086,0.37366182,0.36441165,0.41941208,0.39747703,0.3847962,0.35388178,0.4094584,52.4141125679016,43.633305311203,23.4603588581085,186.451772928238,75.4779598712921,31.9811792373657,139.390631198883,111.744832277298,129.234716892242,96.4021897315979,112.729699850082,183.219340085983,180.370141267777,125.026728391647,32.9635744094849,29.3546860218048,130.202034473419,137.294510364532,204.523329019547,36.5320384502411,35.3058795928955,112.801660299301,41.615403175354,35.7938196659088,204.61808681488
neural_network,base+atom_numbers+support,no,39,10,10,263,-0.7767379,2.9119823,14.702714,88.1132452487946,7.41721932093302,6.09841809272766,5.25914607048035,6.18176476160685,4.87509899139404,4.53242340087891,5.23006358146668,4.35583019256592,5.54232664108276,5.06599740982056,4.63696773846944,5.40321140289307,4.80630445480347,4.66409015655518,5.50822408994039,4.29143648147583,4.92669401168823,4.67977253595988,4.58200271924337,4.96641683578491,4.57150967915853,3.82162268956502,5.34331593513489,4.12201118469238,4.08096861839294,2.5231001,2.5467765,2.704832,2.4116127,3.022905,2.7745855,2.4672692,2.804014,3.0638585,2.7415032,3.0776515,2.7333117,4.3257947,3.4541948,3.4566505,3.1113749,2.9121113,3.1945114,3.0798821,3.2807488,3.3827922,2.9119823,2.8765256,2.910389,2.6662092,13.77874,13.644921,13.1154995,11.948567,16.990648,17.070257,12.4623375,14.187715,19.588408,14.338196,16.676506,14.667573,41.322067,23.445118,30.704243,17.555998,14.937048,18.93096,17.399622,22.187298,21.592035,14.702714,18.517435,16.528954,12.632027,-0.665081,-0.6489098,-0.5849322,-0.44391537,-1.0532217,-1.0628419,-0.50600135,-0.7145033,-1.3671458,-0.73268807,-1.0152593,-0.77249146,-3.9935331,-1.8332069,-2.7104304,-1.1215408,-0.80505586,-1.2876971,-1.1026437,-1.6812067,-1.6092727,-0.7767379,-1.237725,-0.9974284,-0.5265074,79.3142766952515,60.297422170639,28.4261841773987,18.3855986595154,79.2400438785553,19.785950422287,67.9472620487213,20.7803781032562,1.94182705879211,134.384713888168,99.8457970619202,45.7695732116699,75.9752790927887,9.60443186759949,32.1690728664398,40.815701007843,33.3962833881378,81.8857827186585,46.7014026641846,14.4296858310699,112.280705690384,88.1132452487946,110.935474634171,21.1476607322693,34.3640556335449
neural_network,base+atom_numbers+support,no,39,10,10,259,0.6048317,1.5610309,4.53985,125.742206335068,8.90274991989136,8.55324809551239,10.1646561145782,9.04056739807129,9.95480219523112,9.77601456642151,8.07601912816366,10.6057739257813,8.74576706886291,11.3912641525269,9.74886353810628,7.20463236172994,6.63495214780172,8.81315031051636,9.36917567253113,9.61071300506592,9.68829838434855,8.25671577453613,10.090353012085,8.6498548189799,8.64465019702911,10.8116153081258,8.90474081039429,9.80819010734558,6.64637366930644,1.553678,1.5925118,1.8822732,1.7191463,1.5436188,1.6795611,1.4912107,1.8154681,1.6642958,1.6958913,1.6956276,1.5663775,1.5610309,1.4843035,1.6922451,1.6564349,1.6769692,1.6107799,1.5616122,1.6527293,1.61217,1.7021713,1.6077219,1.6302084,1.5203627,4.549016,4.6479363,6.0855684,5.4477234,4.4271817,5.154642,4.308059,5.91459,5.144662,5.553568,5.821052,4.524191,4.53985,4.2653327,5.238841,5.437432,5.5198097,4.8092957,4.663662,4.9938054,4.75731,5.424201,4.7039137,4.9425077,4.356993,0.6040338,0.59542334,0.4702856,0.5258064,0.6146388,0.55131745,0.62500775,0.48516828,0.5521862,0.5165932,0.49331027,0.60619473,0.6048317,0.62872684,0.54398847,0.5267022,0.5195317,0.581378,0.5940545,0.5653174,0.58590305,0.52785385,0.5905509,0.5697826,0.6207483,53.7542991638184,45.949126958847,11.9282112121582,8.70842051506043,78.7754211425781,221.649899482727,109.835209846497,48.2988467216492,43.2016773223877,30.3363590240479,32.960693359375,177.983057022095,125.742206335068,90.0590524673462,33.3089637756348,103.223371982574,38.0058441162109,115.172326087952,65.6312971115112,113.013946056366,169.063071489334,40.6435060501099,27.3023552894592,119.983884096146,58.2621700763702
