n_train_catalysts,seed,mean_train_yield,test_mae
15.0,38.0,18.633083683586417,14.757194740731062
15.0,39.0,19.948655249027773,10.575807688693544
15.0,40.0,18.396252856512344,11.440231023964534
15.0,41.0,18.87745564671296,9.888779662981053
15.0,42.0,15.693565867311728,10.555463926503137
15.0,43.0,19.09200214951543,11.427933480761748
15.0,44.0,20.349408105395057,9.907027248426244
15.0,45.0,17.028632573009258,17.13828356170306
15.0,46.0,19.831448562604937,11.49511299375127
15.0,47.0,15.608409454432097,15.437056501677917
15.0,48.0,17.411516562425923,11.387292061651888
15.0,49.0,17.46005535926543,9.922491581613198
15.0,50.0,19.58912406600617,13.570493874918187
15.0,51.0,21.6092580252037,12.008153061325482
15.0,52.0,20.946664991209875,11.182067072538889
15.0,53.0,19.364376780376542,12.56382730979504
15.0,54.0,17.92426315691358,11.586317295691929
15.0,55.0,17.750009982067898,11.278910979691501
15.0,56.0,20.150847091228396,10.907090753740297
15.0,57.0,14.880714024555555,12.660524306532611
15.0,58.0,18.665759348086418,12.491237206054869
15.0,59.0,16.430266413716048,13.087315582297531
15.0,60.0,19.10393682285185,10.435234847025722
15.0,61.0,15.775561964811725,9.468963789524599
15.0,62.0,14.966256275577159,12.1195641034099
15.0,63.0,20.48032926763271,12.244393666444655
15.0,64.0,18.213523248370368,14.00077095838738
15.0,65.0,18.36764465246296,11.233587123297257
15.0,66.0,14.18145837316975,14.466991200022878
15.0,67.0,15.386352909425923,14.7024737529208
15.0,68.0,16.092469909422835,10.831351993350765
15.0,69.0,19.78651956434259,11.624799683580143
15.0,70.0,22.276667393422834,12.539660744734967
15.0,71.0,19.28924448922222,10.064280964521398
15.0,72.0,18.715166903509257,10.729040366257493
15.0,73.0,21.318214678506173,11.844228372305807
15.0,74.0,19.460598620253084,11.804797689804177
15.0,75.0,17.732389045530862,10.10816330705111
15.0,76.0,19.056231683537035,10.630626273279681
15.0,77.0,16.318303810182098,11.514458986623868
15.0,78.0,19.52886490285185,12.54723194634784
15.0,79.0,19.556583284969133,12.249853437702017
15.0,80.0,18.26061342953086,13.434783676480544
15.0,81.0,19.56827269771296,12.562271187684097
15.0,82.0,18.29432723494753,10.305950517621302
15.0,83.0,22.172280302595674,11.309967142650182
15.0,84.0,14.132209925675923,10.206922480099973
15.0,85.0,17.930785393984568,10.126847776481945
15.0,86.0,16.893985280253084,10.579386765928092
15.0,87.0,17.297231674422836,9.104110709984305
15.0,88.0,21.099488700012344,11.244643372883095
15.0,89.0,19.905216917762345,11.368121476839093
15.0,90.0,18.54393119494753,10.371096594809325
15.0,91.0,24.127277622854937,12.623588224387419
15.0,92.0,17.538616110814814,10.80425232020103
15.0,93.0,18.024935216753086,10.97820942088563
15.0,94.0,21.673632965499994,12.697959819410187
15.0,95.0,15.1225583629537,9.26006822810534
15.0,96.0,20.19473543301543,12.97188796423415
15.0,97.0,19.017574609469133,12.289243115809386
15.0,98.0,18.10016466600617,10.973123332687523
15.0,99.0,16.39521727185185,12.006699771823218
20.0,0.0,19.0118590150787,11.120983549361878
20.0,1.0,19.209003434243055,13.412445420349345
20.0,2.0,19.31270186679398,13.39631516739204
20.0,3.0,18.652279024310182,11.132791337940274
20.0,4.0,21.674657423724536,14.597104127940376
20.0,5.0,18.182729834657405,10.435418616868699
20.0,6.0,18.82008558949074,10.617821041554743
20.0,7.0,21.808855746481477,13.156203959796983
20.0,8.0,20.172987004164348,13.157502183714719
20.0,9.0,17.795457927965273,13.325873067123933
20.0,10.0,20.466737222747685,12.550413395827242
20.0,11.0,15.780487203842592,10.049839491007157
20.0,12.0,19.03915198288889,12.472815575692282
20.0,13.0,18.00036276512268,9.724567481156551
20.0,14.0,20.95824606452546,13.31177632824954
20.0,15.0,24.629738095539352,13.021550321677099
20.0,16.0,21.172116430854167,11.579884392472588
20.0,17.0,20.278155038800925,11.76699539488621
20.0,18.0,18.802571488921295,11.862727371470978
20.0,19.0,22.736928754041664,11.91373026880193
20.0,20.0,22.247568554953702,9.833564968241811
20.0,21.0,17.201410285152775,9.921544910242206
20.0,22.0,22.7188608350787,13.27852261348467
20.0,23.0,19.19274664818981,14.181120784489998
20.0,24.0,16.140246995942128,9.42410047902303
20.0,25.0,17.662218364023147,10.03033373527842
20.0,26.0,17.43577756075463,10.938405790054933
20.0,27.0,20.735871257076386,11.996008776041037
20.0,28.0,20.29407672845833,8.694341240963
20.0,29.0,19.35632726503935,10.770962688553007
20.0,30.0,17.25405861630324,11.492683984122642
20.0,31.0,16.703004360840275,10.124857672003781
20.0,32.0,17.88756490263889,11.35502900415895
20.0,33.0,17.603507544050924,9.562962992511512
20.0,34.0,18.332218886657405,13.926465798381711
20.0,35.0,14.367270891337961,13.14062573781119
20.0,36.0,20.669506086425923,14.15142167300643
20.0,37.0,20.339951470537038,8.673681254955094
20.0,38.0,19.46675178934028,14.635693516541055
20.0,39.0,19.8813439337662,10.56903829375162
20.0,40.0,18.662323834268516,11.50551947868287
20.0,41.0,18.25218982949074,9.882191778481568
20.0,42.0,18.35484322451852,10.671723411167662
20.0,43.0,18.01353204458565,11.38355856787697
20.0,44.0,22.193665827194444,10.433280202457768
20.0,45.0,17.26797442550463,17.002508844539047
20.0,46.0,18.98962986525926,11.384376406840431
20.0,47.0,17.267031918067126,14.781821869570997
20.0,48.0,18.22138265771759,11.508259903302267
20.0,49.0,17.52124744629398,9.926190354856853
20.0,50.0,19.592549341993056,13.570309924911482
20.0,51.0,19.63436540602546,12.023536994762475
20.0,52.0,22.12356001930324,11.580676655209649
20.0,53.0,17.76375392144907,12.705557891584363
20.0,54.0,20.711062152643514,10.804817157947673
20.0,55.0,16.71890166643981,11.396840465469918
20.0,56.0,20.20679951760648,10.914240230444161
20.0,57.0,15.28827030937963,12.516897245380923
20.0,58.0,19.8103688945625,12.516678660239409
20.0,59.0,17.5557161925787,13.221184083603378
20.0,60.0,17.05054841605787,11.026491282404232
20.0,61.0,15.50335902337963,9.49225263942494
20.0,62.0,15.900987688622681,12.12941726129843
20.0,63.0,18.409569245946756,12.862237681084562
20.0,64.0,17.43603448491435,14.011225870493279
20.0,65.0,17.505365243879627,11.27932913160566
20.0,66.0,13.897643179879628,14.520919652361256
20.0,67.0,16.94886852060185,14.171195509983669
20.0,68.0,16.318158336245368,10.848724673272772
20.0,69.0,21.32317530584259,12.350346822426602
20.0,70.0,20.94839768570833,12.153516210700811
20.0,71.0,18.332608034863423,9.726922636136042
20.0,72.0,19.139742233145835,10.824467054638676
20.0,73.0,22.298349871733794,11.829502526507467
20.0,74.0,19.028970000421296,11.644992538332692
20.0,75.0,18.657780086509256,10.316026390891642
20.0,76.0,18.541095196125,10.782080437494212
20.0,77.0,18.389950043881942,11.29902642355711
