seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight
19,49,10584,2160,0.0747096751409112,0.8946163170235966,0.017407446138929136,0.04141360121492067,0.15046512616496877,0.0741393510047462,0.09447049516152574,100,0.1,6,0.9,0.8,0.5,1.0,0.0,2
84,49,10584,2160,0.07441873658694406,0.9740618151305646,0.007423312244926311,0.020239807111444262,0.3503271534825364,0.07146356995722669,0.09299520713567538,100,0.1,10,0.7,0.8,0.0,1.0,0.0,2
16,49,10584,2160,0.07386246111776748,0.9107223442456198,0.015792881579639234,0.037477880496748654,0.24986540632735743,0.0772993098016396,0.09999254679071938,100,0.1,6,0.9,0.8,0.0,1.0,0.0,1
56,49,10584,2160,0.07271896879137682,0.920534090217335,0.015226126883209729,0.03493207262026515,0.30753865594231444,0.07835359504438194,0.10232771247475624,350,0.02,10,0.7,0.8,0.5,2.0,0.0,1
46,49,10584,2160,0.07905851144130313,0.9029237221873825,0.015959349935084376,0.0384696698334142,0.3941969745645889,0.0806907353337422,0.09843093705818337,350,0.05,6,0.7,0.8,0.5,2.0,0.0,3
36,49,10584,2160,0.07433434677104636,0.8762200199835479,0.020050261967901974,0.0450534692710257,0.16855845179049123,0.07191508364713765,0.09302742977860923,350,0.02,6,0.9,0.8,0.5,2.0,0.0,3
72,49,10584,2160,0.07246492965998752,0.9365494032202393,0.012289407260952184,0.030566005288536147,0.3721069454206376,0.08377186927687434,0.10642262551990406,700,0.02,10,0.7,0.8,0.5,0.5,0.0,3
27,49,10584,2160,0.07710929199725156,0.9050997191756571,0.016379265855941415,0.03753125456887132,0.346041479701929,0.08477258127000445,0.10535113392525285,700,0.02,6,0.7,0.6,0.5,2.0,0.0,2
33,49,10584,2160,0.08562916128677425,0.8905678162827748,0.018890616878502558,0.04240537619026855,0.42557661429364835,0.05409060715777803,0.07659662413892315,100,0.1,6,0.9,0.6,0.0,0.5,0.0,2
40,49,10584,2160,0.0736223157166532,0.8750499038708,0.020440705358726753,0.045016663181972505,0.3393801690143844,0.06464708813807356,0.08636799300421111,350,0.02,6,0.7,0.8,0.5,0.5,0.0,1
89,49,10584,2160,0.07538800421100195,0.9403998315374503,0.012257822589346134,0.029456622036615792,0.32193520252013297,0.08799014121889108,0.10760291124114246,350,0.05,6,0.9,0.8,0.0,1.0,0.0,2
4,49,10584,2160,0.07399758910640486,0.9440178893797325,0.012147088703625394,0.02835216687865439,0.16231655179050564,0.09393793336703482,0.12152119770812686,350,0.05,6,0.9,0.8,0.0,1.0,0.0,1
90,49,10584,2160,0.06973476161014106,0.9423407261787934,0.011309072665168014,0.029312286936307552,0.3163174951027439,0.07855294055842527,0.1097229412078359,700,0.02,10,0.9,0.8,0.5,2.0,0.0,3
26,49,10584,2160,0.08489341664246838,0.8414244273128497,0.025105182492799367,0.05032617443134947,0.4395453236978354,0.06734943908565903,0.08323288761750508,100,0.05,6,0.7,0.8,0.5,1.0,0.0,3
68,49,10584,2160,0.08313402028426575,0.8973126678470872,0.016916334618360063,0.040288717321075425,0.6069788514681749,0.057869670575026635,0.07227255916463673,350,0.05,6,0.7,0.8,0.5,1.0,0.0,1
70,49,10584,2160,0.07425445772077095,0.9159484526046363,0.01578634333437133,0.03566170290964261,0.19969876390861097,0.09117280704671592,0.11321178739638557,350,0.3,6,0.7,0.6,0.5,0.5,0.0,3
81,49,10584,2160,0.07361238304232795,0.9406897329422435,0.0113539779156029,0.029511545484342285,0.34623997494653225,0.07923571312915724,0.10351309374648905,350,0.05,10,0.9,0.8,0.5,2.0,0.0,3
0,49,10584,2160,0.06509276750036017,0.9471401449761178,0.011569971217991512,0.026969681421472266,0.061910879705992294,0.10835393074451079,0.13819089013333835,350,0.05,6,0.7,0.8,0.5,1.0,0.0,3
95,49,10584,2160,0.07219369269129554,0.9235025979933867,0.013623325895293477,0.035072699443065986,0.3274351784352787,0.07126082692253366,0.08777677814458314,700,0.02,10,0.7,0.8,0.5,2.0,0.0,1
37,49,10584,2160,0.07518593205667373,0.8481621782290971,0.02486135917402215,0.04973212155388385,0.0730669096199309,0.07804896561479958,0.09054447034315896,100,0.05,6,0.9,0.8,0.5,0.5,0.0,1
48,49,10584,2160,0.0763994808118381,0.8837651222254481,0.020070345338963687,0.04266120632320028,0.27383876877069635,0.08101673264210327,0.10109575571868809,350,0.02,6,0.9,0.6,0.0,1.0,0.0,2
92,49,10584,2160,0.07595326257539585,0.8566990305557391,0.021918721057363696,0.04756668324270568,-0.12588850616172165,0.07975158768733874,0.09923361680257967,350,0.02,6,0.7,0.8,0.5,2.0,0.0,3
61,49,10584,2160,0.07316589431935039,0.9160755074029897,0.014499598991847787,0.0361086419826303,0.22994616015770786,0.08086817432650038,0.1009344527191415,350,0.1,6,0.9,0.8,0.5,2.0,0.0,1
45,49,10584,2160,0.07371412479012292,0.9037437035640918,0.017924670359985136,0.03652847423654248,0.03027314727125341,0.10664938668410666,0.13311754619186847,350,0.02,6,0.9,0.6,0.5,2.0,0.0,3
42,49,10584,2160,0.07896557903109727,0.9187838153532915,0.015103550661347323,0.035935566896686026,0.7102100975396567,0.04507845761178598,0.060873376732291436,700,0.02,6,0.7,0.8,0.0,1.0,0.0,1
