model_type,feature_set,augmentation,n_train_catalysts,n_val_catalysts,n_test_catalysts,seed,r2,mae,mse,test_catalyst_0,test_catalyst_1,test_catalyst_2,test_catalyst_3,test_catalyst_4,test_catalyst_5,test_catalyst_6,test_catalyst_7,test_catalyst_8,test_catalyst_9,mae_test_catalyst_0,mae_test_catalyst_1,mae_test_catalyst_2,mae_test_catalyst_3,mae_test_catalyst_4,mae_test_catalyst_5,mae_test_catalyst_6,mae_test_catalyst_7,mae_test_catalyst_8,mae_test_catalyst_9
xgboost_old_script,base+descriptors,yes,3,0,10,201,0.4577709368241311,1.603588262623107,4.56627788544828,Co-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Li2MoO4/SiO2,Mn-Na2WO4/BN,SiC,SiO2,TiO2,WOx/SiO2,ZSM-5,ZrO2,1.6417220663913972,1.970045575598876,1.8336124813887809,2.049500758703108,0.813110872749929,1.1680421880494665,0.9204682210970808,2.7445812759300074,2.033761530805517,0.861037655516907
xgboost_old_script,base+descriptors,no,3,0,10,201,0.4833026681800625,1.5550478403811103,4.351267314851141,Co-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Li2MoO4/SiO2,Mn-Na2WO4/BN,SiC,SiO2,TiO2,WOx/SiO2,ZSM-5,ZrO2,1.708403925895691,1.957221550654482,1.838488510692561,2.008778054578989,0.8118056289465339,1.1954087171400034,0.925657120766463,2.2239021844582427,2.0365560254454613,0.8442566852326747
xgboost_old_script,all,yes,3,0,10,201,0.4769312366301295,1.5775527024591964,4.404923101604258,Co-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Li2MoO4/SiO2,Mn-Na2WO4/BN,SiC,SiO2,TiO2,WOx/SiO2,ZSM-5,ZrO2,1.6457770261941134,2.002772152081684,1.8121962656908568,1.7840071427215027,0.8046303402273743,1.4263843387254962,0.8811214690213953,2.502377567837636,2.045687902238634,0.8705728198532705
xgboost_old_script,all,no,3,0,10,201,0.4849444437410203,1.5496457446676988,4.337441417373491,Co-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Li2MoO4/SiO2,Mn-Na2WO4/BN,SiC,SiO2,TiO2,WOx/SiO2,ZSM-5,ZrO2,1.6252156323856777,1.9538841789740105,1.8022424876248395,2.058863115634907,0.7999041293947785,1.187491464962562,0.9128864145196146,2.2493095655739306,2.0459899365239678,0.8606705210827015
xgboost_old_script,base+atom_numbers+support,yes,3,0,10,202,0.4986757248222208,1.998638709837088,7.295546624406554,Al2O3,BN,Co-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,0.9080408398255152,1.5792412475965645,1.845831004999302,1.312365197473102,1.4625844915266388,2.4010556064049404,1.7958204227244412,2.2783615531303263,3.5918209435652804,2.811265791124768
xgboost_old_script,base+atom_numbers+support,no,3,0,10,202,0.4139595718017836,2.1096455033490504,8.52838268442337,Al2O3,BN,Co-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,0.9553496262582916,1.607753315505882,2.507934339427285,2.387233700294185,2.37111311800502,3.4059284988432017,1.0203365012782593,2.6457410130953347,1.995784649755116,2.199280271027927
xgboost_old_script,base+descriptors,yes,3,0,10,202,0.5084126313047163,1.9642357711345648,7.153849805126575,Al2O3,BN,Co-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,0.9783066394707808,1.6297289401517008,1.925344334222652,1.4088144863976373,1.500056997747333,2.4571270105905003,0.9633628142542308,2.344800656211597,3.499819689205399,2.9349961430938154
xgboost_old_script,base+descriptors,no,3,0,10,202,0.3444313762459128,2.2338710982103454,9.540195232716256,Al2O3,BN,Co-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,0.8695514918049727,1.5604156855700746,2.660939057016814,2.5924315967714344,2.559303518500593,3.616462272284208,1.2655727365330138,2.8284639559520617,1.98592075050705,2.399649917163231
xgboost_old_script,all,yes,3,0,10,202,0.4995080815156197,1.983592257724592,7.283433711935528,Al2O3,BN,Co-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,0.9486411573116976,1.6174735195617431,1.8446640502081977,1.3245918541925925,1.444110649967635,2.373253440327115,1.3524419759103543,2.3053367406129834,3.671844336600216,2.9535648525533853
xgboost_old_script,all,no,3,0,10,202,0.3530929176811856,2.207830166231013,9.414147717147909,Al2O3,BN,Co-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,0.8831647829152643,1.559238346014172,2.6661191723109394,2.5910773524117694,2.559762607594883,3.612729526010377,1.178479603032271,2.821654135565515,1.9582000795475865,2.2478760569073537
xgboost_old_script,base+atom_numbers+support,yes,3,0,10,203,-0.3132426090845914,2.843437328731572,15.24375419966162,Hf-Na2WO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-SrWO4/SiO2,Na2WO4/SiO2,Tb-Na2WO4/SiO2,TiO2,Zr-Na2WO4/SiO2,2.5512600003458834,1.576382045596838,3.657034513779261,3.4148446690098004,2.818297020632912,4.980337350738269,1.4242292196165631,2.5548646181932204,2.955943149863569,2.5011806995394057
xgboost_old_script,base+atom_numbers+support,no,3,0,10,203,-0.4163923933173961,2.874781384479669,16.441088146729523,Hf-Na2WO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-SrWO4/SiO2,Na2WO4/SiO2,Tb-Na2WO4/SiO2,TiO2,Zr-Na2WO4/SiO2,2.465792312169517,1.6681686741886317,3.4841736811785786,3.516642384782985,2.8560148356910107,5.101890715084694,1.1575070260189195,2.441524536377853,3.5630052893029323,2.493094390001562
xgboost_old_script,base+descriptors,yes,3,0,10,203,-0.4477775382276068,2.998035456812216,16.805398161666908,Hf-Na2WO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-SrWO4/SiO2,Na2WO4/SiO2,Tb-Na2WO4/SiO2,TiO2,Zr-Na2WO4/SiO2,2.351131916432469,1.7288018294396224,4.075275958754398,3.341911390611419,2.7143651776733217,4.8942418692123,1.8214929459409583,2.439504127645934,4.179219026250972,2.4344103261607666
xgboost_old_script,base+descriptors,no,3,0,10,203,-0.4252601949945833,2.888270728199018,16.544023117102302,Hf-Na2WO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-SrWO4/SiO2,Na2WO4/SiO2,Tb-Na2WO4/SiO2,TiO2,Zr-Na2WO4/SiO2,2.4331159956587687,1.6857921670101308,3.700627315353464,3.511074287979691,2.854162532753415,5.113558268370452,1.1806639859025123,2.449150398351528,3.4855332139575923,2.4690291166526297
xgboost_old_script,all,yes,3,0,10,203,-0.2878170849552286,2.802792178755626,14.94862180177534,Hf-Na2WO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-SrWO4/SiO2,Na2WO4/SiO2,Tb-Na2WO4/SiO2,TiO2,Zr-Na2WO4/SiO2,2.4067526893290108,1.6584802126856866,3.63814225062176,3.427803442787241,2.805080309223245,4.999820278377997,1.4959196049085368,2.466504643142775,2.66051947063387,2.468898885846138
xgboost_old_script,all,no,3,0,10,203,-0.3921194073294269,2.8631331437961367,16.159334090371004,Hf-Na2WO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-SrWO4/SiO2,Na2WO4/SiO2,Tb-Na2WO4/SiO2,TiO2,Zr-Na2WO4/SiO2,2.464922796890692,1.7348453136781852,3.451903216499421,3.5221318425017376,2.848416301448036,5.170110226334246,1.24988363534764,2.4607848223326383,3.241438894547798,2.486894388380978
xgboost_old_script,base+atom_numbers+support,yes,3,0,10,204,0.2196518834473212,2.424094824950452,11.180362239975985,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-FeMoO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,SiO2,Y-Na2WO4/SiO2,2.237483530395009,1.7804083987491,4.071363073179016,1.9423642572650204,4.57254192761249,1.9992708824299,1.8106838505135645,2.3100455847603305,0.8329676394633673,2.6838191051367257
xgboost_old_script,base+atom_numbers+support,no,3,0,10,204,0.1673153367261678,2.482809498667165,11.93020905618525,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-FeMoO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,SiO2,Y-Na2WO4/SiO2,2.4111363096121288,1.845582625554116,4.796823354043342,1.861264859360677,4.364016342259667,2.200431214714492,1.834200564346932,2.1061936096681486,0.8011135871156498,2.6073325199964974
xgboost_old_script,base+descriptors,yes,3,0,10,204,0.2334563697016304,2.485269724820499,10.98257979700455,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-FeMoO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,SiO2,Y-Na2WO4/SiO2,2.267222578900832,2.514887721753783,3.0607872769181377,1.9887432538304064,4.406611484951443,2.276306102954679,1.726464419381486,2.492601671478263,0.8269765106064303,3.292096227429531
xgboost_old_script,base+descriptors,no,3,0,10,204,-0.0681758553341227,2.8615559533194257,15.30418635645604,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-FeMoO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,SiO2,Y-Na2WO4/SiO2,2.434782153517008,2.454599942896101,4.806838309069475,1.936547865083924,5.922692814215465,2.223099817744008,1.6659264780415428,2.762281592598668,0.8197431241086236,3.5890474359194435
xgboost_old_script,all,yes,3,0,10,204,0.2724219641801629,2.3682766170937706,10.42430400710381,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-FeMoO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,SiO2,Y-Na2WO4/SiO2,2.270489977242218,1.847286182575756,3.395064901670924,1.865200407731312,4.524954467537227,2.005430608893986,1.6470245544060511,2.3029511785010497,0.8373752451467292,2.986988647232453
xgboost_old_script,all,no,3,0,10,204,0.1458838106539945,2.4862524427694304,12.23726717519618,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-FeMoO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,SiO2,Y-Na2WO4/SiO2,2.425998179393786,1.6918756750777917,4.810554348020641,1.7800190621669645,4.684927173676314,2.131923384914796,1.726558362957504,2.134756823673293,0.8225541912957474,2.6533572265174654
xgboost_old_script,base+atom_numbers+support,yes,3,0,10,205,-0.4141977698327292,2.889331339257735,15.60641227594102,La-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/BEA,Mn-WOx/SiO2,SiC,SiCnf,Y-Na2WO4/SiO2,ZSM-5,Zn-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.874712185981097,2.371596601991742,2.296163004272514,2.5061461687088014,2.5717980064396504,5.450720164698583,3.2528135286106004,5.592480428483752,1.6396742317963529,1.337209071594256
xgboost_old_script,base+atom_numbers+support,no,3,0,10,205,-0.3985979661130847,2.8827301657801425,15.434260280324926,La-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/BEA,Mn-WOx/SiO2,SiC,SiCnf,Y-Na2WO4/SiO2,ZSM-5,Zn-Na2WO4/SiO2,Zr-Na2WO4/SiO2,2.0490371739974726,1.8044280852101464,1.821053368460249,2.5486244002702056,2.371941123952468,5.466643156889412,3.5919962889949484,5.530722045478997,2.0085418872369663,1.6343141273105586
xgboost_old_script,base+descriptors,yes,3,0,10,205,-0.559421283007278,3.017449837802737,17.20902972246028,La-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/BEA,Mn-WOx/SiO2,SiC,SiCnf,Y-Na2WO4/SiO2,ZSM-5,Zn-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.875552433795399,2.004407192479681,1.9661821958864176,2.55915959218034,3.256627796943541,6.546973725877426,3.1311248583926097,5.671003428841079,1.8240151641214333,1.3394519895094414
xgboost_old_script,base+descriptors,no,3,0,10,205,-0.5088221527806933,2.965229032935368,16.65064184774774,La-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/BEA,Mn-WOx/SiO2,SiC,SiCnf,Y-Na2WO4/SiO2,ZSM-5,Zn-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.8784809078552105,1.7096432293675563,1.7242638080539523,2.732036011930969,3.122837259173393,6.412949268928281,3.0554365948615247,5.54143294054049,2.1274128887940336,1.3477974198482656
xgboost_old_script,all,yes,3,0,10,205,-0.5997712660663006,3.0101710510038666,17.654312895987573,La-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/BEA,Mn-WOx/SiO2,SiC,SiCnf,Y-Na2WO4/SiO2,ZSM-5,Zn-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.88734714259704,2.0951736868697184,2.053439555184709,2.4946566840123245,3.3737740554632967,6.402193696322264,3.1144651158926666,5.671805277709608,1.6536869045816087,1.3551683914054324
xgboost_old_script,all,no,3,0,10,205,-0.5357989227566595,2.993693826770893,16.94834461825059,La-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/BEA,Mn-WOx/SiO2,SiC,SiCnf,Y-Na2WO4/SiO2,ZSM-5,Zn-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.8833326317535504,1.7836366476118566,1.776068376010215,2.5668608620762825,3.1785721938256866,6.42770621392462,3.360022356543276,5.601429348985355,1.9638767116323663,1.3954329253457212
xgboost_old_script,base+atom_numbers+support,yes,3,0,10,206,-0.2651402719444269,3.2302292056486563,22.50253353502972,BEA,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,Na2WO4/SiO2,0.9956451086368824,5.101138453196596,4.613528955490501,2.6946736603092263,5.844133870270517,3.342152399553193,3.575178690552712,3.267599731485049,1.584361399522534,1.2838797874693515
xgboost_old_script,base+atom_numbers+support,no,3,0,10,206,-0.2214010400073016,3.268814854840437,21.72456167270895,BEA,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,Na2WO4/SiO2,0.9919904045705442,4.974665866714936,4.632951337386061,2.7677629834413526,5.944232639228856,3.21664532619494,3.622967558486594,3.3065947057858662,1.65432852782585,1.5760091987693752
xgboost_old_script,base+descriptors,yes,3,0,10,206,-0.2986043674947098,3.4359716305495414,23.097745741168996,BEA,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,Na2WO4/SiO2,4.078213198946582,4.677639993826548,4.253552216777095,2.8255736252996657,5.457659150836644,3.186848051757724,3.609067579604409,3.2939233477993146,1.680875947828646,1.2963631928187829
xgboost_old_script,base+descriptors,no,3,0,10,206,0.0209851921227307,2.905660166041857,17.413336713793772,BEA,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,Na2WO4/SiO2,1.0040115560729197,1.6338095700216515,1.3554500679202652,3.8428101771104113,2.401964494180348,3.024567363099368,3.635799174322574,3.3097951340813325,3.793567024924689,5.054827098685006
xgboost_old_script,all,yes,3,0,10,206,-0.5784742263205087,3.752965330320928,28.07567666577101,BEA,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,Na2WO4/SiO2,4.417783473277534,5.464766607549455,5.108257092988049,2.8048825638603283,6.381710351915272,3.557868977122837,3.621157668346056,3.295826585869546,1.6069366349776586,1.2704633473025426
xgboost_old_script,all,no,3,0,10,206,-0.0241818640493072,2.940463508110079,18.21670470288463,BEA,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,Na2WO4/SiO2,0.97505105400389,1.4862443653328552,1.1953306794966811,4.025580991884625,2.3457420848861887,3.0729890485852955,3.6384691010553527,3.309146512479142,3.9777862602720657,5.378294983104699
xgboost_old_script,base+atom_numbers+support,yes,3,0,10,207,0.1517134941373574,1.9602488758901864,7.443579234458867,Al2O3,BEA,MgO,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Na/SiO2,Tb-Na2WO4/SiO2,1.5446614743217273,1.2034141657363486,0.8878663314547803,2.3612419557019515,2.605288554849448,3.5788534051621403,1.587389565380635,1.7428336896609378,2.940490348405308,1.3138228469811102
xgboost_old_script,base+atom_numbers+support,no,3,0,10,207,0.1010237632118138,2.042616493905107,7.88837356504177,Al2O3,BEA,MgO,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Na/SiO2,Tb-Na2WO4/SiO2,1.5415801128027615,1.183178087434283,0.8617699782439956,1.5214869529781518,2.6240585070517324,3.591004788025662,2.6972821049337035,2.7568027970636333,2.39601572498348,1.3118857573800615
xgboost_old_script,base+descriptors,yes,3,0,10,207,0.1097339537387327,2.033985539531921,7.811943027851482,Al2O3,BEA,MgO,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Na/SiO2,Tb-Na2WO4/SiO2,1.907248274177589,1.4261573299337869,0.8771776269900577,2.295668171153024,2.590773082066465,3.554655062114751,1.6740918438522905,1.9074519950041064,2.962599589940574,1.2988014284880072
xgboost_old_script,base+descriptors,no,3,0,10,207,0.041022783584326,2.1036957289716285,8.414872622748902,Al2O3,BEA,MgO,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Na/SiO2,Tb-Na2WO4/SiO2,1.5561362295321843,1.1941353964226114,0.8900040250878644,1.477816513898196,2.639824194764649,3.6124514629553865,2.829831341990718,3.074524880460015,2.3191029003328745,1.479031539498656
xgboost_old_script,all,yes,3,0,10,207,0.1155838604273488,2.0203085750933534,7.7606110266349555,Al2O3,BEA,MgO,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Na/SiO2,Tb-Na2WO4/SiO2,1.805188140379334,1.3299442449943333,0.8810362761412506,2.311727546922586,2.60599837752404,3.5660621622646294,1.684803814932152,1.8700805206265716,3.003518218812015,1.30859472228973
xgboost_old_script,all,no,3,0,10,207,0.066741060380178,2.0923947531024165,8.18919883237192,Al2O3,BEA,MgO,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Na/SiO2,Tb-Na2WO4/SiO2,1.551009897545532,1.1913883487162766,0.880231759040444,1.532710279016583,2.6054916422786536,3.5724037965469893,2.6792726929099477,3.057007339122119,2.5983258683549035,1.3404277600347996
xgboost_old_script,base+atom_numbers+support,yes,3,0,10,208,0.4867247957468048,1.777173369828853,6.685137462399329,CeO2,Hf-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Nb2O5,Nd-Na2WO4/SiO2,Pd-Na2WO4/SiO2,TiO2,1.0167900798083456,1.8168941457814505,1.9574240580739248,3.067584041134903,2.4873027043154945,0.6382968947229286,1.127246886041981,1.7828855960426369,2.73895606870694,1.138353223659926
xgboost_old_script,base+atom_numbers+support,no,3,0,10,208,0.4612662491085838,1.914173997314992,7.016721537490274,CeO2,Hf-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Nb2O5,Nd-Na2WO4/SiO2,Pd-Na2WO4/SiO2,TiO2,0.9596142584306222,1.7596864375803205,1.8142006738649477,2.738184558252493,3.2493103173595888,1.7440053709348045,1.149539265897539,1.756594374091537,2.8491350169535035,1.1214696997845617
xgboost_old_script,base+descriptors,yes,3,0,10,208,0.4389402567984536,1.9094943726232485,7.3075057529383,CeO2,Hf-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Nb2O5,Nd-Na2WO4/SiO2,Pd-Na2WO4/SiO2,TiO2,0.9742062295586976,1.867346708224052,2.109495386867611,3.283139083098482,2.740189229614205,1.047882098103011,1.1565055153215371,1.83380802779424,2.9971587098265684,1.085212737824078
xgboost_old_script,base+descriptors,no,3,0,10,208,0.3916813598946416,2.04666971700335,7.923027834475468,CeO2,Hf-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Nb2O5,Nd-Na2WO4/SiO2,Pd-Na2WO4/SiO2,TiO2,0.9431413911007068,2.238942841931625,1.989288142963692,2.8534167253529583,3.4280156057852285,1.8291923793046565,1.160235133435991,2.210710093952992,2.722631827874316,1.091123028331333
xgboost_old_script,all,yes,3,0,10,208,0.4553699622895475,1.863950721603439,7.093517547849556,CeO2,Hf-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Nb2O5,Nd-Na2WO4/SiO2,Pd-Na2WO4/SiO2,TiO2,0.984853912136621,1.82070688455745,2.104999004955645,3.2692246181876574,2.5224639999535348,0.956687239681681,1.161494038598957,1.797051854779323,2.935037927938004,1.0869877352455148
xgboost_old_script,all,no,3,0,10,208,0.4603998885485315,1.9129699594367435,7.02800542455117,CeO2,Hf-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Nb2O5,Nd-Na2WO4/SiO2,Pd-Na2WO4/SiO2,TiO2,0.9383778287553124,1.7624497747476455,1.8293582078262611,2.791651062082362,3.160935647575944,1.7562435578748032,1.171226171191644,1.7710135901912496,2.8545560481675243,1.0938877059546883
xgboost_old_script,base+atom_numbers+support,yes,3,0,10,209,0.0498315726772246,2.4572728045400645,12.63510539200457,Al2O3,BN,MgO,Mn-Li2MoO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Nd-Na2WO4/SiO2,1.6073179602512608,2.540541979924396,2.037861182016355,2.69986898948197,3.579712120625708,1.389546757561189,0.9286452175732012,4.302895604968071,3.597851341631677,1.8884868913668171
xgboost_old_script,base+atom_numbers+support,no,3,0,10,209,-0.0399948032847221,2.4518224150648824,13.829594384297168,Al2O3,BN,MgO,Mn-Li2MoO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Nd-Na2WO4/SiO2,1.1118357258152078,2.0581836888083704,1.0319112745258543,2.741135675686377,4.056172405260581,1.8629238812128703,1.1217511330269,4.737973151030364,4.052082577458134,1.7442546378241646
xgboost_old_script,base+descriptors,yes,3,0,10,209,-0.2162264210125253,2.820575331480415,16.173078970149263,Al2O3,BN,MgO,Mn-Li2MoO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Nd-Na2WO4/SiO2,1.692514300401564,2.629889010930503,2.240922062032753,3.172314196802952,4.166762633649288,2.015812418024849,1.242863653396015,4.971335896005233,4.222952665614861,1.8503864779461312
xgboost_old_script,base+descriptors,no,3,0,10,209,-0.4167356929162769,2.943905667920632,18.839401813264928,Al2O3,BN,MgO,Mn-Li2MoO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Nd-Na2WO4/SiO2,0.962439308213415,1.9469765203887663,1.0394124424154008,3.0445444460047617,4.544977171995022,2.372131346364816,1.5020140806944282,5.323534863039299,4.5888657833691,4.1141607167213055
xgboost_old_script,all,yes,3,0,10,209,-0.2204708677474218,2.815679462599533,16.229520575957274,Al2O3,BN,MgO,Mn-Li2MoO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Nd-Na2WO4/SiO2,1.7066235065460205,2.645100911855698,2.2529225877037757,3.229422910169319,4.147692910857774,1.9931020519192573,1.226140517057092,4.940627173786914,4.197939827977508,1.8172222281219783
